review_id,user_id,business_id,stars,useful,funny,cool,text,date
_NAJ4K52B44-pXfrg3EylA,q5bEuV2_PMI0yul7DHk5TA,QKFojAIRYfQQzwssuoKjzw,5,0,0,0,"Another great annual festival Edmonton has to offer.

The Fringe is over two weekends and the joining week full of performances. There's a variety of venues and plays to watch, street performers and musicians. There's a schedule online to find show times, buy tickets and learn more about the artists. 

Half of 104th closes down to add space for a variety of food vendors and artisan vendors (art, jewelry, clothing, etc.).

Good tip: there's a gourmet mini donut truck off behind the farmers market a bit tucked away. Amazing!

It's nice to take an hour or two before or after a show to walk around and casually stumble on other street performances. Or even go without seeing a play just to snack and shop at the vendors.

The location is absolutely fabulous.",2017-08-29 00:55:57
1KPGzX7SK6-F1AuLCOZvbw,KWLxxZKAcdUOBqBLMPW22w,wa_bwyY57etHjtJ2Fw0E3g,2,1,0,1,"Wow have things changed at this location. I used to come here on a regular basis with a friend. I haven't been back in over a year and so couldn't wait to have lunch today. I was surprised at the deterioration in customer service...,.our server didn't smile, was unwilling to give a recommendation and didn't offer us a tea to go. When I used to come, every server was friendly, gave suggestions and always offered a tea to go. 

The food was okay and probably would have been better if we had been treated better.  I noticed there was tape on the benches where the leather/vinyl is wearing out; this looks tacky.

This used to be my favorite lunch spot; this is no longer the case. I will not be back.",2017-05-26 21:44:54
o_NE6d5LmUEfP-TMZx5IZg,_BcWyKQL16ndpBdggh2kNA,tD_2Pw2kiUGE-lIkFTQKLw,3,2,1,0,"Got an estimate but went with another plumber as this was the highest quote of the 3 plumbers we interviewed for the job.
Very prompt communication though.

Will re-consider for future jobs.  Seems reliable (and often you get what you pay for!)",2015-02-02 17:43:00
eP-S5CuNNVdGsfmVc5BXpg,jDLeW4d-8WqMkikCTHFJ5g,kJpoduG3wdA35WzOF_T1Aw,5,0,0,0,Only the best Mexican food in Florida!!!!  Since the first day I tried it I love it I keep coming back!!!,2016-04-23 18:01:24
jAhIJTYtHsZKSvGknSwMcg,yv-x6ga91bklbhrHFPoRYA,18eWJFJbXyR9j_5xfcRLYA,4,0,0,0,Real Thai food and they'll make it spicy if you ask for it pet pet. I really like both their soups. The curries have excellent flavor but they can seem runny if you're not used to Thai curries. I'm not super thrilled with the eggrolls but my girlfriend always gets the veggie ones. Perhaps the meat ones are better.,2011-02-15 04:43:45
xoZmWuioJtp1Jw1WSqT-7A,2QDiMTrheevtsKETQ0TPdQ,13UbOVDFdxloxaient5XWA,5,1,0,2,"Last May, my wife and I used Jump on the School Bus to take our wedding guests on a winery and brewery tour. They were just amazing, the perfect choice for our pre-wedding wine and beer tour and for wedding transportation between Goleta and the Circle Bar-B Ranch for our guests who stayed in town. Darin and Sierra did a wonderful job communicating with us in Washington, DC as we planned our wedding itinerary. They were flexible about trip times and made last minute adjustments when the number of in-town guests changed suddenly. 

Darin and Sierra have such attention to detail and quality that Darin even stopped by one of the wineries to meet us and to ensure that everything was as expected. Our driver was also extremely knowledgeable about the area and had many good suggestions throughout the day.

We couldn't have picked a better choice for a winery, brewery day tour and wedding day transportation than Jump on the School Bus! I highly recommend them to everyone!",2017-06-28 02:34:58
3aCWNBbYgO6dv1MjUEVL0g,E1olskL76b9TrcClgD9oBw,M0r9lUn2gLFYgIwIfG8-bQ,4,0,0,0,"A great spot to take out-of-town guests. I take all my Chicago friends here and they fall in love. The burgers are incredible and the boozy shakes are like no other. The first time I had horchata shake I honestly had dreams about it for like a week. It's also super centrally located, a quick walk from Wash Ave and other downtown attractions. Great vibe, although I always prefer to get a table upstairs than sit at the community tables on the ground floor.

The burger selection is really, really great. You can pretty much get whatever your heart desires. I've had mac n cheese patties on my burger, you can get a bison burger, turkey burger, literally anything. I have tried a ton and have never been let down by the flavor combinations. The waiters are always super honest, in a good way. If you ask them what's better, X or Y, they're not going to jerk you around and say they're equally good. They'll give you their honest opinion. LOVE that. 

Another unique aspect about Bailey's Range is that they have a burger showdown (can't remember their technical term for it) where last week's featured burger goes up against a new burger recipe. It's a cool call-out that you don't see at a lot of other restaurants. 

The only reason I gave it a 4/5 star instead of 5/5 is because I've had a couple of instances (out of MANY visits, so it's really not alarming or anything) where I requested my burger medium or medium-rare and it turned out a little well done. I still ate it, but it wasn't really what I expected.",2016-06-22 21:47:29
LFpaQzYkP5Pzm5lEjJpTRw,Ttb21DpWqphQMNSS5TXgMA,IDtLPgUrqorrpqSLdfMhZQ,5,0,0,0,"Possibly the best breakfast sandwich EVER.  On a biscuit!  Oh my gosh, it was so good!",2017-01-15 00:36:04
u211-bNGLOwYeI8kAi2ddg,fr3zIEDdv2nagOdOt1jBOw,0Kn5W22UmxOqPj2cjouFNA,1,0,0,0,"This place sucks! The one up on oracle and wetmore is where I usually go, however, I moved and the university location is closer. Sorry Silver mine you have lost my business forever.

First, I ordered two sandwiches a large homesteak  with no green onions. I accidentally typed onions instead of peppers that come on the sandwich. These bozos still proceed to put the greens on it and the manager laughs it off like no big deal. 
Second, my hot homesteak sandwich was as cold as if had been sitting out for an hour. You guessed right it took an hour to get my food and then the hot sandwich was not wrapped in the proper wrapping to keep it warm.
Lastly, the employee got rude with me when I was checking to see what time my order would be done. He proceeded to scold me about how he only got it two minutes ago and it will be done when its done. Not how you talk to a customer buddy!

Goodbye Silver mine!",2015-05-12 22:44:02
JJgPXqfCfY-prfVUoS2Elw,2Pqs3nedztBqwQE7zO5yiQ,4-CxVJ9n6TPPAmKV7DEOlQ,5,2,0,0,"My first time here! Grace did my hair....and it's FABULOUS! (And my hair is very difficult---super long and super thick). Great atmosphere, too--modern and clean, and no snobbiness.  Totally reasonable pricing! Highly recommend!",2011-07-29 11:24:29
rPMm8KdzE9cLHlwvt-IqgA,OB-Esbd_hAJP4yrznWqF8Q,OINbC0rpDVJ5bfxt3LO9fw,5,1,0,0,"Food was good, we took advantage of the Sunday Buffet it included fried chicken, greens, smother steak, corn, cabbage.  It was so much more  It was very,very cozy. You would actually think you were eating at your grandmother's house.  This is not a fine dining establishment.  The price was fair, was highly recommended by locals. It's was worth any wait. This place exceeded my expectations.",2017-05-14 00:55:44
GM8nbwQ4m1rWAIF_P5FN6Q,W1tLvceQ3fy7ckQyjliLbQ,QZIcM5_vqVgIQj9z8J0a5g,5,0,0,0,"Ordered a Passion Passport, I love the name! It contains Passion Fruit Juice Blend, Bananas, Pineapple Mango Juice Blend, Papaya Juice Blend, and Raw Cane Sugar. It was delicious and refreshing!",2018-08-14 12:54:50
89SF8MFoiY4mIhOgzAMVhA,S8rqFLdHCFAeibs52a4QpQ,kKk_2OAnCRbxX5rLqQYBHg,5,0,0,0,Thoroughly enjoyed our private tour today with Carrie (it was very rainy so not too many visitors).  Her knowledge and passion about the Civil War was captivating. The Battle of Franklin deserves such a memorial.,2015-03-05 04:53:21
VOwUVGul2OD0jZWYG1Nf1g,aCBypLi8VsUdVERTQWbjZg,kf4tZnNr7Jdl9BaqNl5dmw,5,0,0,0,"Best service in town and best prices. Even the phone call just felt good. I called fast glass and they wanted to charge me 200$! About 80$ more than last time. So i looked around and found these guys. Called them and from the moment someone picked up i was treated wonderfully, they charged 165$ and it was worth the price too. I chip in my windshield spidered out and i was worried about a ticket, they fit me in that day. They vaccumed, wiped down the inside of my car and washed the windows. Waiting area is cozy and has tea, water and free suckers. They all treated me like a person, not a dumb girl like fast glass does. Ill definitely be going back.",2015-05-12 23:24:56
OiiUQHpUPSIw592zKebnTg,Wshkpj8aHWuzIeca1QxWTA,R-HCwu9UbasUudG1yTM1Ow,1,13,19,6,"I am positively LIVID.

I went to check my account balance and what do I see? An overdraft fee of $220.
How could this happen? My card was never declined and there are two large fees deducted from my account.

I called TD and sat on hold for 45 MINUTES. I don't have that kind of time. Granted, the guy that was with me was nice and helpful, but never mentioned anything about the wait time until I brought it up. I asked about these fees and he said ""Just so you are aware, TD Bank's new policy is that when you have insufficient funds, your card will not be declined. It will be run through, and you will be charged an overdraft fee.""
OH THANK YOU FOR TELLING ME NOW, JERK.

I have too many salty words that are unacceptable in the public domain, so I'll stop now.

Needless to say, I am switching banks.

Sort of UPDATE:
I thought you Yelpers would like to know that last night, when I was depositing the cash that I didn't have into my account via ATM, I flipped off the cameras.
TAKE THAT, TD.",2009-10-15 00:08:18
3JzKv_IHQrpUCysAY9lsgg,8FPlMYqDg1fyuwXwY8iPDg,oPzSiJdl9Lg1rB_7bL06qg,4,0,0,0,"We stayed at the Four Points for 3 nights in November, while here on business.  Nice hotel, and a good experience. 

Check in was a breeze.  We had a good price on the room via my Sheraton/SPG member and AAA discount, which included the free breakfast.  The hotel is literally 5 minutes from the airport, and there are several other hotels right on the same block.

Staff was friendly and helpful.  Room was fine, parking easy, quiet at night.",2017-01-28 01:38:08
