business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes/ByAppointmentOnly,categories,hours,attributes/BusinessAcceptsCreditCards,hours/Monday,hours/Tuesday,hours/Wednesday,hours/Thursday,hours/Friday,hours/Saturday,attributes/BikeParking,attributes/RestaurantsPriceRange2,attributes/CoatCheck,attributes/RestaurantsTakeOut,attributes/RestaurantsDelivery,attributes/Caters,attributes/WiFi,attributes/BusinessParking,attributes/WheelchairAccessible,attributes/HappyHour,attributes/OutdoorSeating,attributes/HasTV,attributes/RestaurantsReservations,attributes/DogsAllowed,hours/Sunday,attributes/Alcohol,attributes/GoodForKids,attributes/RestaurantsAttire,attributes/Ambience,attributes/RestaurantsTableService,attributes/RestaurantsGoodForGroups,attributes/DriveThru,attributes,attributes/NoiseLevel,attributes/GoodForMeal,attributes/BusinessAcceptsBitcoin,attributes/Smoking,attributes/Music,attributes/GoodForDancing,attributes/AcceptsInsurance,attributes/BestNights,attributes/BYOB,attributes/Corkage,attributes/BYOBCorkage,attributes/HairSpecializesIn
2dlQX5sP9X6Dlm1MmNOlSw,ReAnimator Coffee,1523 E Susquehanna Ave,Philadelphia,PA,19125,39.9764555,-75.1270254,4,105,1,,"Food, Coffee & Tea",,True,0:0-0:0,8:0-15:0,7:0-15:0,8:0-15:0,7:0-15:0,8:0-15:0,True,1,,True,False,False,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,True,,,,8:0-15:0,,,,,,,,,,,,,,,,,,,,
IYlUaKC9nICjiWdk-ShPlg,Bub's Cafe,220 2nd St SW,Carmel,IN,46032,39.976614,-86.130124,4,175,0,,"Restaurants, Breakfast & Brunch",,True,7:0-14:0,7:0-14:0,7:0-14:0,7:0-14:0,7:0-14:0,7:0-14:0,True,2,,True,False,True,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,,True,True,False,,7:0-14:0,u'beer_and_wine',True,u'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",,True,,,u'average',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}",,,,,,,,,,
8oi1Gm7XLyK31Y3N3Wp2Ig,A & A Complete Services,,Smithton,IL,62285,38.3935,-90.0107,1,11,1,True,"Plumbing, Home Services",,True,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdRtVNk-G9Ep4eaHPKXmfA,Carpet One Floor & Home,11005 N Oracle Rd,Oro Valley,AZ,85737,32.4058647729,-110.949274038,4,7,1,False,"Carpeting, Shopping, Home Services, Flooring, Rugs, Home & Garden",,True,0:0-0:0,9:0-17:0,9:0-17:0,9:0-17:0,10:0-15:0,9:0-17:0,True,2,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,,,,,,,,,,,
tSFXJ0GFl5iUdy021YgWLw,The Mad Griddle ,2127 E 10th St,Indianapolis,IN,46201,39.781126,-86.1241235,5,7,1,,"Arts & Entertainment, Nightlife, Jazz & Blues, Restaurants, Pizza, Southern",,True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,,,,True,True,,u'free',"{u'valet': False, u'garage': False, u'street': False, u'lot': False, u'validated': False}",,True,True,True,True,True,11:0-17:0,u'beer_and_wine',,,,,,,,,,False,u'no',"{u'dj': False, u'live': True, u'jukebox': False, u'video': False, u'background_music': False, u'karaoke': False, u'no_music': False}",,,,,,,
UoKkgWmE9-c3wbWwO4VAVQ,Beaver Hill Condominium,309 Florence Ave,Jenkintown,PA,19046,40.094306,-75.1352466,3,5,1,,"Real Estate, Apartments, Home Services",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nh1rc9aSeO-Y5lYmXVS6CA,Quality Inn Nashville Downtown - Stadium,303 Interstate Dr,Nashville,TN,37213,36.1688337591,-86.766910851,2,53,1,,"Hotels & Travel, Event Planning & Services, Hotels",,True,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,,2,,,,,'free',,,,,,,,0:0-0:0,,,,,,,,,,,,,,,,,,,,
r_8FZXRkGoc5QNbTOAIftA,MDG Salon Studio,"355 Indiana Ave, Ste 100",Indianapolis,IN,46204,39.7725103235,-86.1626825258,4.5,85,0,False,"Makeup Artists, Beauty & Spas, Hair Salons, Hair Removal, Eyelash Service",,True,0:0-0:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-18:0,10:0-16:0,True,2,,,,,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,,,,,,,,False,,,,,,,,,,,,,,,,,,
ZU6NodDOWaabGkeNpOWdXw,530 Pub & Grill,530 Cleveland St,Clearwater,FL,33755,27.9657471097,-82.7989008,4.5,6,1,,"American (Traditional), Restaurants, Burgers, Wraps, Sandwiches, Bars, Nightlife, Beer Bar",,,,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,16:0-23:0,,,,True,True,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,
LVYAXWQB3t7tdwWteyjfhw,Option 1 Barber Shop,"5537 Sheldon Rd, Ste E",Tampa,FL,33615,27.9987001903,-82.5822531301,4,16,0,False,"Barbers, Beauty & Spas",,True,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,True,2,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,,,,,,,,,,,
mq5Z9X7yxgyApILQ11niNw,Wendy Warner- Medicine In Balance,"940 Town Center Dr, Ste F90",Langhorne,PA,19047,40.1884442241,-74.8773210502,3,7,1,,"Health & Medical, Doctors, Medical Centers, Local Services, Obstetricians & Gynecologists, Naturopathic/Holistic",,True,12:0-20:0,8:0-19:0,8:0-16:0,8:0-20:0,7:0-16:0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
X0V_PdBTS_SwNxMY2795ZA,Toys R Us,5355 E Broadway Blvd,Tucson,AZ,85711,32.2226061,-110.877255,3.5,12,0,,"Toy Stores, Shopping",,True,,,,,,,True,2,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,,,,,,,,,,,,,,,,
ONUZertKOOImiyQG66Z7Tg,Zakian Rug Cleaning,4930 Parkside Ave,Philadelphia,PA,19131,39.9791075,-75.2177555,3.5,26,1,True,"Carpet Cleaning, Rugs, Shopping, Flooring, Local Services, Home Cleaning, Carpeting, Home & Garden, Home Services",,True,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-13:0,,2,,,,,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,,,,,,,,,,,
ULReFPrCIDRbGKwP3ZsHwg,Eddie's Southtown Donuts,4701 S Kingshighway Blvd,Saint Louis,MO,63109,38.5857552,-90.2768425,4.5,55,1,,"Donuts, Food",,True,5:0-12:0,5:0-12:0,5:0-12:0,5:0-12:0,5:0-13:0,5:0-13:0,True,1,,True,True,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,5:0-13:0,,,,,,,,,,,,,,,,,,,,
25Uww0C0wvF9CZ_3B6vWtA,Enjoy The Mountain,1 Garden St,Santa Barbara,CA,93105,34.4143420056,-119.6873324599,4.5,48,1,True,"Motorcycle Rental, Tours, Hiking, Mountain Biking, ATV Rentals/Tours, RV Rental, Hotels & Travel, Arts & Entertainment, Active Life",,True,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,True,,,,,,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,,,,,True,9:0-17:0,,True,,,,,,,,,,,,,,,,,,
rCoWa-C7Os51GjFkCnFlVw,Rite Aid,700 Haddonfield Berlin Rd S37,Voorhees,NJ,08043,39.852159,-74.98264,4.5,6,1,,"Drugstores, Convenience Stores, Food, Shopping",,True,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,False,2,,False,,,,None,,,,,,,8:0-20:0,,,,,,,,,,,,,,,,,,,,
Dtuf4vD0znzwJW9vk3iTNw,Tomo Japanese Steakhouse and Sushi Bar,"7411 N Keystone Ave, Ste A",Indianapolis,IN,46240,39.8887246,-86.1212129,4,246,1,,"Steakhouses, Restaurants, Sushi Bars, Japanese",,True,0:0-0:0,16:30-22:0,16:30-22:0,16:30-22:0,16:30-22:30,12:0-22:30,False,2,,True,True,False,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,False,False,True,True,False,12:30-21:30,u'full_bar',True,u'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",True,True,,,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",,,,,,,,,,
8c0r7olQSYGcws0bTd3ikw,Zesty Tsunami,6614 Osteen Rd,New Port Richey,FL,34653,28.2502179787,-82.6824409515,4,5,0,,"Hawaiian, Food, Food Trucks, Street Vendors, Restaurants",,True,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,10:0-2:0,,,,True,,,,,,,,,False,,10:0-21:0,,True,u'casual',,False,True,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,,,,,,,,,
QU-X2Pijwd4SitfYXoZWMQ,Mason's Tree Service,,West Chester,PA,19380,39.9606643,-75.6054882,3,9,1,,"Home Services, Tree Services",,,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ucl9Vo5lwrUmYbV8Dv8X5g,O'Briens Irish Pub,15435 N Dale Mabry Hwy,Tampa,FL,33618,28.09236,-82.500588,4,108,1,,"Bars, Pubs, Nightlife, Arts & Entertainment, Irish, Restaurants, Music Venues",,True,18:0-2:30,15:0-1:0,15:0-1:0,15:0-1:0,11:30-14:45,11:30-14:45,True,2,,True,False,True,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,True,True,False,True,11:30-13:0,u'full_bar',True,u'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",,True,,,u'loud',"{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",,,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}",True,,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}",,,,
cSeA6pC9JUlGfz-RNfvnGw,Midwest RV Center,6200 Heimos Industrial Park Dr,St. Louis,MO,63129,38.4641559029,-90.3716691032,4,33,1,,"Trailer Dealers, Auto Parts & Supplies, Auto Repair, RV Repair, Local Services, Trailer Repair, RV Dealers, Shopping, Automotive, Propane, Outdoor Gear, Sporting Goods",,True,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-16:0,True,2,,,,,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,,,,,,,,,,,,,,,,,,,,,,,,,,
WdrpkH-q7FQY5nclmPfoDQ,"Daniel Colombo , MD",10581 Double R Blvd,Reno,NV,89521,39.4289221,-119.754142,4,7,1,True,"Doctors, Pediatricians, Health & Medical",,,8:30-17:0,8:30-17:0,8:30-17:0,8:30-17:0,8:30-16:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xF9r1XbMvEOsJeHlmFhIvw,Weddings in Santa Barbara,263 Santa Monica Way,Santa Barbara,CA,93109,34.3982982,-119.725931,5,13,1,,"Professional Services, Officiants, Event Planning & Services, Wedding Planning",,False,6:0-23:30,6:0-23:30,6:0-23:30,6:0-23:30,6:0-23:30,6:0-23:30,,,,,,,,,,,,,,,6:0-23:30,,,,,,,,,,,,,,,,,,,,
6BF3eaIzHtoNHSxKTFnTyg,Mister B's Cigar Box,8123 E US Hwy 36,Avon,IN,46123,39.7627741475,-86.3793863588,3.5,13,1,,"Bars, Lounges, Nightlife, Pizza, Restaurants, Shopping, Tobacco Shops, Hookah Bars",,True,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-0:0,10:0-0:0,False,2,,True,False,False,'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,False,True,False,,12:0-20:0,'full_bar',False,'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",,True,,,'quiet',,,,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",,,,,,,
wjyUxHxkrvUvCOVqy4g_wg,Oscar's Cafe,7520 Natural Bridge Rd,Normandy,MO,63121,38.704765,-90.299811,4,11,0,,"Restaurants, American (Traditional)",,True,,,,,,,,2,,,False,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,False,,,,,,True,u'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,True,,,u'quiet',,,,,,,,,,,
do6EpBc7ZUoaqdzuUuGFXA,Jim's Auto Detailing,729 W Lancaster Ave,Wayne,PA,19087,40.0475203,-75.4091453,4.5,8,1,,"Automotive, Auto Detailing, Car Wash, Auto Glass Services",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4IcB3QyMEA85UTWFKh9O9A,Eat Mah Taco @ Pal's Lounge,949 N Rendon St,New Orleans,LA,70119,29.976762,-90.086423,4.5,8,0,,"American (New), Food, Bars, Nightlife, Lounges, Restaurants",,,,17:0-22:0,,,,,,1,,,False,,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,False,False,,,,,False,u'casual',,,,,,u'average',,,,,,,,,,,
_mf0QKI1Jlk8zRinr-56FA,Jaguar Nashville,3 Cadillac Dr,Brentwood,TN,37027,36.0360616142,-86.7973280942,5,10,1,,"Car Dealers, Automotive, Used Car Dealers, Auto Repair",,True,7:30-18:0,7:30-18:0,7:30-18:0,7:30-18:0,7:30-18:0,9:0-17:0,,,,,,,u'free',,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_3oLlQ_CFohwlzsrSZ6xQ,The Waxing Queen Of Tucson,2919 E Broadway Blvd,Tucson,AZ,85716,32.2218494,-110.92845,4.5,17,1,True,"Beauty & Spas, Hair Removal, Day Spas, Skin Care",,True,12:0-19:0,,9:0-18:0,9:0-20:0,9:0-18:0,8:0-15:0,True,2,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,,,,,,,,,,,,,,,,,,,,,
Y6heWJJ9AmEL58fZwgi9YQ,Rosati's Pizza,2944 W Ina Rd,Tucson,AZ,85741,32.3387235226,-111.0303098651,4,58,1,,"Sports Bars, Bars, Nightlife, Italian, Restaurants, Pizza",,True,0:0-0:0,10:30-0:0,10:30-0:0,10:30-20:0,10:30-1:0,10:30-1:0,,2,,True,True,True,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,True,False,,10:30-0:0,u'full_bar',True,,"{u'divey': None, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': True, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}",True,,,,,,,,,,,"{u'monday': False, u'tuesday': False, u'wednesday': False, u'thursday': True, u'friday': False, u'saturday': False, u'sunday': False}",,,,
bTve2mwLk5Zc01vRKqc2KQ,Red Hook Coffee & Tea,765 S 4th St,Philadelphia,PA,19147,39.9385518,-75.1496356,4.5,183,1,,"Restaurants, Breakfast & Brunch, Vegan, Bagels, Food, Coffee & Tea",,False,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,True,1,,True,False,False,'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,True,True,False,,7:0-18:0,'none',True,'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",,False,,,u'quiet',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}",,,,,,,,,,
7FHjj04Wy2aqXl22NA_C0g,Aldi,9505 Uptown Dr,Indianapolis,IN,46256,39.9250893,-86.0342432,4,18,0,,"Grocery, Food",,True,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,True,1,,True,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,10:0-18:0,,,,,,,,,,,,,,,,,,,,
TF6QZYUR5atqBEFnHP5bOw,The UPS Store,"748 S Meadows Pkwy, Ste A-9",Reno,NV,89521,39.4369354248,-119.7573776245,3.5,27,1,,"Local Services, Shipping Centers, Notaries, Printing Services, Mailbox Centers",,True,0:0-0:0,7:30-19:0,7:30-19:0,7:30-19:0,7:30-19:0,9:0-17:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WveinioyAZg3dtt0zHsyHA,99 Cents Only Stores,7125 E Golf Links Rd,Tucson,AZ,85730,32.193246,-110.839627,4,17,1,,"Discount Store, Shopping, Event Planning & Services, Party Supplies, Wholesalers, Professional Services",,True,0:0-0:0,7:0-22:0,7:0-22:0,8:0-20:0,8:0-20:0,8:0-20:0,True,1,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,8:0-21:0,,,,,,,,,,,False,,,,,,,,,
D9Xez9uOSM4DgSjSTywq7w,King of Jewelers,737 Samson St,Philadelphia,PA,19106,39.9489024,-75.153854,4,5,1,,"Shopping, Jewelry",,,9:0-18:30,9:0-18:30,9:0-18:30,9:0-18:30,9:0-18:30,,,,,,,,,,,,,,,,9:0-18:30,,,,,,,,,,,,,,,,,,,,
6czqMScx8MRDirv7fxX7pw,Frankie's Fruit Bar,205 E Moana Ln,Reno,NV,89502,39.4928018965,-119.7929971762,4.5,34,1,,"Specialty Food, Food, Shaved Ice, Juice Bars & Smoothies, Fruits & Veggies",,True,12:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,True,1,,True,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,12:0-20:0,,,,,,,,,,,,,,,,,,,,
bi3SICnYEuFC7Cihyqz8Nw,Thach Used Tires,4916 Causeway Blvd,Tampa,FL,33619,27.9232395,-82.402873,5,5,1,,"Tires, Automotive",,True,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,,,,,,,u'no',,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbRbvXSAVZBEwaUUn3mzbg,Lee Roy Selmon's,14457 N Dale Mabry Hwy,Tampa,FL,33618,28.0787347875,-82.5063104158,3.5,42,0,,"Salad, Restaurants, Burgers, Soul Food",,True,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,True,2,,True,True,True,'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,True,True,True,True,,11:0-22:0,'full_bar',True,u'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",,True,,,u'average',,,,,,,,,,,
qb5pyP6XOS8K2uuC4eQHmQ,Union on Fletcher,3600 East Fletcher Ave,Tampa,FL,33613,28.0699667,-82.4187315,2.5,8,1,,"Home Services, Real Estate, Apartments",,True,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,10:0-17:0,,,,,,,,,True,,,,,,12:0-17:0,,,,,,,,,,,,,,,,,,,,
CWE-NfyMgi28ePUiansSdQ,Jim's Appliance & Furniture,1115 Lusk St,Boise,ID,83706,43.6072576,-116.2127303,3.5,24,1,,"Appliances, Mattresses, Shopping, Home & Garden",,True,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,True,2,,,,,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,,,,,False,,,,,,,,,,,,False,,,,,,,,,
uDQgmudYDKiB6n4vwbEeDg,Chrysalis,9040 Carothers Pkwy,Franklin,TN,37067,35.9565328581,-86.8027199385,4.5,112,1,,"Restaurants, Italian, Nightlife, Bars, Cocktail Bars, Tapas/Small Plates",,True,0:0-0:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-22:0,,2,,True,True,,u'free',"{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': None}",True,,False,False,True,,,u'full_bar',,u'casual',"{u'divey': None, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': True, u'classy': True, u'upscale': True}",True,,,,,,,,,,,,,,,
MyE_zdul_JO-dOHOug4GQQ,Watson Adventures Scavenger Hunts,,Philadelphia,PA,19019,40.1197128,-75.0097103,3,8,1,,"Local Flavor, Team Building Activities, Active Life, Arts & Entertainment, Event Planning & Services, Walking Tours, Scavenger Hunts, Museums, Hotels & Travel, Tours",,True,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5kwdvmg-J8g-ll0nkc3Sw,The Libertine Liquor Bar,38 E Washington St,Indianapolis,IN,46204,39.7672488945,-86.1567753553,4,208,0,,"Restaurants, Lounges, Bars, American (New), Nightlife",,True,,16:0-0:0,16:0-0:0,16:0-0:0,16:0-1:0,16:0-1:0,True,2,,True,False,True,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,True,False,True,,,u'full_bar',False,u'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': False}",,False,,,u'average',"{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",,,,False,,,,,,
8p9euqoMCbT4AIL_Fgqb0g,Ballistic Fabrication,2010 W McMillan St,Tuscon,AZ,85705,32.2792548,-111.0095518,4,5,1,,"Machine Shops, Local Services, Automotive, Auto Parts & Supplies",,True,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bqmX882_6AxVA_uHEQ70sQ,Shanghai Station,4002 Spruce St,Philadelphia,PA,19104,39.9516153765,-75.2033457223,4,46,0,,"Shanghainese, Restaurants, Sushi Bars, Szechuan, Sports Bars, Lounges, Asian Fusion, Thai, Karaoke, Chinese, Nightlife, Bars",,True,,,,,,,False,2,False,True,False,False,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,True,False,True,True,False,,u'full_bar',True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,,,'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,u'no',{'karaoke': True},False,,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",,,,
my0bmPD5dgDFE1ia__LNlw,Nails & Beauty Lounge,953 E Brandon Blvd,Brandon,FL,33511,27.9371659,-82.2699586,3.5,84,1,False,"Beauty & Spas, Waxing, Nail Salons, Hair Removal",,True,9:30-19:0,,9:30-19:0,9:30-19:0,9:30-19:0,9:30-19:0,False,2,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,11:0-17:0,,,,,,,,,,,,,,,,,,,,
8ThWgxiTB83nrIGbZQnNBg,Creature Comforts Pet Sitting,,Ardmore,PA,19003,40.0021177,-75.3004009,5,10,1,,"Pet Services, Pet Sitting, Pets",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TzrA1TsKMKbrZBkw3q6DEQ,Scout's Treat Truck,,Indianapolis,IN,46250,39.904342,-86.0631561,4.5,20,1,,"Cupcakes, Street Vendors, Food Delivery Services, Food Trucks, Desserts, Food",,True,6:30-20:0,6:30-20:0,6:30-20:0,6:30-20:0,6:30-20:0,6:30-20:0,,2,,True,True,,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,,8:0-18:0,,,,,,,,,,,,,,,,,,,,
Edg22x3CZkIv0GUib2oEFA,Mellow Mushroom,8227 Oak St,New Orleans,LA,70118,29.9486236188,-90.1312502816,3.5,149,0,,"Pizza, Restaurants, Bars, Nightlife, Sandwiches",,True,0:0-0:0,11:0-21:0,12:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,True,2,,True,True,True,'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,True,True,True,True,,11:0-22:0,u'full_bar',True,u'casual',"{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}",True,True,,,u'average',"{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}",,u'outdoor',"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",,,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': True, 'saturday': False}",,,,
VVvUBlc_WIEb8obKGq39dA,Four Green Fields,"4100 George J Bean Pkwy, Airside E, Tampa International Airport",Tampa,FL,33607,27.9803985924,-82.5377866183,4.5,39,1,,"Irish Pub, Bars, Restaurants, Irish, Nightlife",,True,5:0-21:30,5:0-21:30,5:0-21:30,5:0-21:30,5:0-21:30,5:0-21:30,False,2,False,True,False,,'no',"{'garage': None, 'street': False, 'validated': None, 'lot': False, 'valet': False}",,False,False,True,False,,5:0-21:30,'full_bar',True,'casual',"{u'divey': False, u'hipster': False, u'casual': None, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}",,False,,,,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}",,u'no',"{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}",False,,,,,,
FR5xx5YEzxAnoMdqGl7vRQ,Anytime Fitness,2141 Caton St,New Orleans,LA,70122,29.9991154,-90.0607732,3,6,1,False,"Fitness & Instruction, Gyms, Weight Loss Centers, Health & Medical, Trainers, Active Life",,True,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,True,,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,,,,0:0-0:0,,False,,,,,,,,,,,,,,,,,,
